job_id,skill,skill_category,matched_term,posting_date,seniority_level,role_function,job_status
nvidia_9da241d21bd41f2f,Developer Relations,product_process,developer relations,2026-05-13,Senior,Manager,closed
nvidia_9e35ec417958d0ad,Go,languages,golang,2026-05-13,Senior,Engineer,closed
nvidia_a0a193266c1a55b9,Performance Engineering,hardware_systems,performance,2026-05-13,Senior,Engineer,closed
nvidia_a0a193266c1a55b9,Inference and Serving,research_domains,inference,2026-05-13,Senior,Engineer,closed
nvidia_a1496a751b00d338,Deep Learning,research_domains,deep learning,2026-05-13,Senior,Engineer,active
nvidia_a35dbdb28dd0ea7c,Datacenter Systems,hardware_systems,data center,2026-05-13,Principal,Engineer,closed
nvidia_a375bf6703e953e3,Networking,hardware_systems,networking,2026-05-13,Unspecified,Engineer,closed
nvidia_a375bf6703e953e3,Embedded Systems,hardware_systems,firmware,2026-05-13,Unspecified,Engineer,closed
nvidia_a3c75462a534a98c,Kubernetes,cloud_infra,kubernetes,2026-05-13,Senior,Engineer,closed
nvidia_a3c75462a534a98c,Go,languages,golang,2026-05-13,Senior,Engineer,closed
nvidia_a3e1f4437f0ae8c5,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Senior,Engineer,closed
nvidia_a3e1f4437f0ae8c5,Datacenter Systems,hardware_systems,dgx,2026-05-13,Senior,Engineer,closed
nvidia_a4923347c4e05709,Autonomous Vehicles,research_domains,autonomous vehicles,2026-05-13,Senior,Engineer,closed
nvidia_a4cd432f231f0f0b,LLMs,research_domains,genai,2026-05-13,Senior,Lead,closed
nvidia_a54db0c330d277ae,Developer Relations,product_process,developer relations,2026-05-13,Unspecified,Manager,closed
nvidia_a54f8c8a797ddb49,Agentic AI,research_domains,agentic ai,2026-05-13,Senior,Engineer,closed
nvidia_a5b668fc484e6cbf,Embedded Systems,hardware_systems,firmware,2026-05-13,Senior,Engineer,closed
nvidia_a6ab36282de263c5,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_a6da6f2534ec78bd,Developer Relations,product_process,developer relations,2026-05-13,Senior,Manager,closed
nvidia_a7e1abad67e676bd,Agentic AI,research_domains,agentic ai,2026-05-13,Senior,Engineer,closed
nvidia_a9a061f2dbb8528f,Performance Engineering,hardware_systems,optimization,2026-05-13,Senior,Engineer,active
nvidia_a9a061f2dbb8528f,Datacenter Systems,hardware_systems,data center,2026-05-13,Senior,Engineer,active
nvidia_abf8a7f5ac02aba0,Datacenter Systems,hardware_systems,data center,2026-05-13,Senior,Architect,active
nvidia_ac212e44a15bc8ce,Embedded Systems,hardware_systems,firmware,2026-05-13,Unspecified,Manager,closed
nvidia_ac212e44a15bc8ce,CPU Architecture,silicon_design,cpu,2026-05-13,Unspecified,Manager,closed
nvidia_ae16daa261f11855,Site Reliability,mlops_devops,devops,2026-05-13,Unspecified,Engineer,closed
nvidia_af8438cc87aaac6a,Machine Learning,research_domains,machine learning,2026-05-13,Senior,Engineer,closed
nvidia_afb7d056fb160da3,Site Reliability,mlops_devops,reliability,2026-05-13,Senior,Engineer,active
nvidia_afb7d056fb160da3,Networking,hardware_systems,network,2026-05-13,Senior,Engineer,active
nvidia_afb7d056fb160da3,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Senior,Engineer,active
nvidia_afb7d056fb160da3,Datacenter Systems,hardware_systems,dgx,2026-05-13,Senior,Engineer,active
nvidia_afcabfabf3e0eb02,Silicon Verification,silicon_design,verification,2026-05-13,Junior,Engineer,closed
nvidia_afcabfabf3e0eb02,Computer Architecture,hardware_systems,asic,2026-05-13,Junior,Engineer,closed
nvidia_b2162c0b45b445b9,Embedded Systems,hardware_systems,firmware,2026-05-13,Senior,Engineer,closed
nvidia_b2cbcd3a3bbb94fa,Solutions Architecture,product_process,solutions architect,2026-05-13,Unspecified,Architect,closed
nvidia_b2cbcd3a3bbb94fa,Inference and Serving,research_domains,inference,2026-05-13,Unspecified,Architect,closed
nvidia_b2cbcd3a3bbb94fa,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Unspecified,Architect,closed
nvidia_b3f825e247e95957,Inference and Serving,research_domains,inference,2026-05-13,Senior,Engineer,closed
nvidia_b4c22509607ffb87,Solutions Architecture,product_process,solution architect,2026-05-13,Senior,Architect,closed
nvidia_b4c22509607ffb87,Networking,hardware_systems,network,2026-05-13,Senior,Architect,closed
nvidia_b4ca830f06a8a728,Solutions Architecture,product_process,solutions architect,2026-05-13,Unspecified,Architect,closed
nvidia_b4d1334284796fc3,Physical Design,silicon_design,physical design,2026-05-13,Senior,Engineer,active
nvidia_b4d1334284796fc3,Compilers,hardware_systems,compiler,2026-05-13,Senior,Engineer,active
nvidia_b66710a8777994fd,Performance Engineering,hardware_systems,optimization,2026-05-13,Senior,Engineer,closed
nvidia_b66710a8777994fd,Compilers,hardware_systems,compiler,2026-05-13,Senior,Engineer,closed
nvidia_b708e806847acffc,Performance Engineering,hardware_systems,optimization,2026-05-13,Senior,Engineer,closed
nvidia_b81618861b42a3bf,Embedded Systems,hardware_systems,firmware,2026-05-13,Unspecified,Manager,closed
nvidia_b81618861b42a3bf,Networking,hardware_systems,nvlink,2026-05-13,Unspecified,Manager,closed
nvidia_b8364e7136e7bb2a,Silicon Verification,silicon_design,formal verification,2026-05-13,Senior,Engineer,closed
nvidia_b855dd16ee765a26,Datacenter Systems,hardware_systems,datacenter,2026-05-13,Senior,Manager,closed
nvidia_b87a5066e24f38ed,Solutions Architecture,product_process,solution architect,2026-05-13,Senior,Architect,closed
nvidia_ba3984fe1a9dfb36,Networking,hardware_systems,networking,2026-05-13,Senior,Manager,closed
nvidia_baaec0d24b5cf9a3,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_bbc9cf13cdeb1ceb,Kernel and Drivers,hardware_systems,kernel,2026-05-13,Senior,Engineer,closed
nvidia_bcdf2253cf399054,CUDA,hardware_systems,cuda,2026-05-13,Senior,Engineer,closed
nvidia_bcdf2253cf399054,Distributed Training,hardware_systems,nccl,2026-05-13,Senior,Engineer,closed
nvidia_bcdf2253cf399054,Cloud Infrastructure,cloud_infra,csp,2026-05-13,Senior,Engineer,closed
nvidia_be2a5fb375f6edef,Silicon Verification,silicon_design,formal verification,2026-05-13,Senior,Engineer,closed
nvidia_c019c81ec1f19033,SoC Design,silicon_design,asic design,2026-05-13,Unspecified,Engineer,closed
nvidia_c023ba9a4081adce,Digital Twin and Simulation,research_domains,simulation,2026-05-13,Senior,Engineer,closed
nvidia_c050c59da74b59d7,Computer Architecture,hardware_systems,asic,2026-05-13,Senior,Engineer,closed
nvidia_c4f01490f62e5b47,Autonomous Vehicles,research_domains,autonomous vehicles,2026-05-13,Senior,Engineer,closed
nvidia_c615e5dab854b317,Silicon Verification,silicon_design,verification,2026-05-13,Unspecified,Engineer,closed
nvidia_c615e5dab854b317,Compilers,hardware_systems,compilers,2026-05-13,Unspecified,Engineer,closed
nvidia_c615e5dab854b317,C++,languages,c++,2026-05-13,Unspecified,Engineer,closed
nvidia_c667b4e6282f2f95,Performance Engineering,hardware_systems,performance,2026-05-13,Senior,Architect,closed
nvidia_c6f9be55858c5c0a,Solutions Architecture,product_process,solutions architect,2026-05-13,Unspecified,Architect,closed
nvidia_c6f9be55858c5c0a,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Unspecified,Architect,closed
nvidia_c772c955844c2422,Physical Design,silicon_design,physical design,2026-05-13,Senior,Engineer,closed
nvidia_c836e606559a23e3,Business Development,product_process,business development,2026-05-13,Unspecified,Lead,closed
nvidia_c836e606559a23e3,Healthcare AI,research_domains,biopharma,2026-05-13,Unspecified,Lead,closed
nvidia_c872e8068889cbc1,Developer Relations,product_process,developer relations,2026-05-13,Senior,Manager,closed
nvidia_caf80bf8ffe7354e,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Principal,Engineer,closed
nvidia_caf80bf8ffe7354e,Datacenter Systems,hardware_systems,dgx,2026-05-13,Principal,Engineer,closed
nvidia_cbaff4a501e86f5d,Developer Relations,product_process,developer relations,2026-05-13,Unspecified,Manager,closed
nvidia_cbaff4a501e86f5d,Cybersecurity,mlops_devops,security,2026-05-13,Unspecified,Manager,closed
nvidia_cc91ad670ead2fb3,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_cc91ad670ead2fb3,LLMs,research_domains,generative ai,2026-05-13,Senior,Architect,closed
nvidia_ce6c9e48bcfd1fdb,Agentic AI,research_domains,ai agent,2026-05-13,Senior,Engineer,closed
nvidia_cececd3c9557ce13,Autonomous Vehicles,research_domains,drive,2026-05-13,Senior,Engineer,closed
nvidia_d050e57ac6bf4c21,Compilers,hardware_systems,compiler,2026-05-13,Senior,Engineer,closed
nvidia_d0cb817653fb28fd,Digital Twin and Simulation,research_domains,simulation,2026-05-13,Senior,Architect,closed
nvidia_d17adc1f0a3bb715,Datacenter Systems,hardware_systems,data center,2026-05-13,Unspecified,Engineer,closed
nvidia_d2d2aa607a225fa6,Agentic AI,research_domains,agents,2026-05-13,Senior,Engineer,closed
nvidia_d3d672021ea9ea7f,Solutions Architecture,product_process,solutions architect,2026-05-13,Unspecified,Architect,closed
nvidia_d4271ab30659f1f2,Compilers,hardware_systems,compiler,2026-05-13,Unspecified,Engineer,closed
nvidia_d4271ab30659f1f2,Site Reliability,mlops_devops,devops,2026-05-13,Unspecified,Engineer,closed
nvidia_d7a3377963f03f9c,Cloud Infrastructure,cloud_infra,cloud service provider,2026-05-13,Unspecified,Manager,closed
nvidia_d7a3377963f03f9c,Developer Relations,product_process,developer relations,2026-05-13,Unspecified,Manager,closed
nvidia_d7b9535280dcff9b,Datacenter Systems,hardware_systems,datacenter systems,2026-05-13,Senior,Engineer,closed
nvidia_d7c279ec30d3c60b,C++,languages,c++,2026-05-13,Senior,Engineer,closed
nvidia_d89caa6ce79f2b0c,Silicon Verification,silicon_design,verification,2026-05-13,Junior,Engineer,closed
nvidia_d9cf4b9c19ed8e40,Silicon Verification,silicon_design,formal verification,2026-05-13,Unspecified,Engineer,closed
nvidia_dad7147a3f20ca08,Performance Engineering,hardware_systems,performance,2026-05-13,Senior,Engineer,closed
nvidia_dad7147a3f20ca08,Inference and Serving,research_domains,inference,2026-05-13,Senior,Engineer,closed
nvidia_dad7147a3f20ca08,Deep Learning,research_domains,dl,2026-05-13,Senior,Engineer,closed
nvidia_db7fbc8e09c9336d,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_dc81fa8110d6cbf3,HPC,hardware_systems,hpc,2026-05-13,Senior,Architect,active
nvidia_dd33af4afa365ef0,Cloud Infrastructure,cloud_infra,cloud infrastructure,2026-05-13,Senior,Manager,closed
nvidia_dd33af4afa365ef0,Model Monitoring,mlops_devops,observability,2026-05-13,Senior,Manager,closed
nvidia_de0dcc5cae486dfb,Graphics and Rendering,research_domains,neural graphics,2026-05-13,Unspecified,Engineer,closed
nvidia_df337fc9f6b80b6f,Cybersecurity,mlops_devops,cybersecurity,2026-05-13,Unspecified,Manager,closed
nvidia_dfbd5fed9193208e,Machine Learning,research_domains,machine learning,2026-05-13,Junior,Engineer,closed
nvidia_dfbd5fed9193208e,Compilers,hardware_systems,compiler,2026-05-13,Junior,Engineer,closed
nvidia_e112a3f598fd753f,Distributed Training,hardware_systems,nccl,2026-05-13,Senior,Engineer,closed
nvidia_e1492bab4665c0ea,Silicon Verification,silicon_design,verification,2026-05-13,Senior,Engineer,closed
nvidia_e1492bab4665c0ea,DPU and Offload,hardware_systems,bluefield,2026-05-13,Senior,Engineer,closed
nvidia_e1492bab4665c0ea,Firmware,hardware_systems,bmc,2026-05-13,Senior,Engineer,closed
nvidia_e2b06d8a87f14ed6,HPC,hardware_systems,hpc,2026-05-13,Unspecified,Manager,closed
nvidia_e2c49b0dd4cc10fd,Machine Learning,research_domains,machine learning,2026-05-13,Senior,Engineer,closed
nvidia_e37850d74582376c,Computer Architecture,hardware_systems,asic,2026-05-13,Senior,Engineer,active
nvidia_e3d577b1742c7014,Datacenter Systems,hardware_systems,datacenter,2026-05-13,Senior,Manager,active
nvidia_e41cfffa5728fa53,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Senior,Manager,closed
nvidia_e41cfffa5728fa53,Datacenter Systems,hardware_systems,dgx,2026-05-13,Senior,Manager,closed
nvidia_e4b7086e9475de69,Silicon Verification,silicon_design,formal verification,2026-05-13,Senior,Engineer,closed
nvidia_e4b774fd7f8e423b,Cloud Infrastructure,cloud_infra,cloud infrastructure,2026-05-13,Unspecified,Manager,active
nvidia_e5f9121167a87b5b,Analog and Mixed Signal,silicon_design,mixed signal,2026-05-13,Senior,Engineer,closed
nvidia_e6fc20ca76361be7,Networking,hardware_systems,networking,2026-05-13,Senior,Engineer,closed
nvidia_e769808cf1b736c0,Triton Inference Server,ml_frameworks,triton inference server,2026-05-13,Senior,Engineer,closed
nvidia_e7dde6614db9852a,Solutions Architecture,product_process,solutions architecture,2026-05-13,Unspecified,Manager,closed
nvidia_e7dde6614db9852a,Performance Engineering,hardware_systems,optimization,2026-05-13,Unspecified,Manager,closed
nvidia_e7dde6614db9852a,Firmware,hardware_systems,bringup,2026-05-13,Unspecified,Manager,closed
nvidia_ea2bd6505a00b0c1,Embedded Systems,hardware_systems,firmware,2026-05-13,Unspecified,Engineer,closed
nvidia_eb7c2d2583fbae22,Developer Relations,product_process,developer relations,2026-05-13,Senior,Manager,closed
nvidia_ebaa38bafcc15c70,Reinforcement Learning,research_domains,rl,2026-05-13,Senior,Engineer,active
nvidia_ec1774c2e56f0528,Deep Learning,research_domains,deep learning,2026-05-13,Senior,Engineer,closed
nvidia_ec1774c2e56f0528,Inference and Serving,research_domains,inference,2026-05-13,Senior,Engineer,closed
nvidia_ed96465875868985,Datacenter Systems,hardware_systems,datacenter,2026-05-13,Senior,Manager,closed
nvidia_ed9d19b80b022d60,Cybersecurity,mlops_devops,security,2026-05-13,Unspecified,Analyst,closed
nvidia_edcf2f60ceb4ef68,Cybersecurity,mlops_devops,security,2026-05-13,Unspecified,Lead,closed
nvidia_edcf2f60ceb4ef68,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Unspecified,Lead,closed
nvidia_eee116e56f48870f,HPC,hardware_systems,hpc,2026-05-13,Senior,Engineer,closed
nvidia_ef5e02236c6232dc,Solutions Architecture,product_process,solutions architect,2026-05-13,Unspecified,Architect,closed
nvidia_f0f9d3282cb5f228,Autonomous Vehicles,research_domains,drive,2026-05-13,Senior,Architect,closed
nvidia_f30e8029a9cd4892,Cloud Infrastructure,cloud_infra,cloud,2026-05-13,Lead,Engineer,closed
nvidia_f30e8029a9cd4892,Datacenter Systems,hardware_systems,dgx,2026-05-13,Lead,Engineer,closed
nvidia_f3cd3fccd885ad13,Embedded Systems,hardware_systems,firmware,2026-05-13,Senior,Architect,closed
nvidia_f423f9945cbb3e6a,Performance Engineering,hardware_systems,performance,2026-05-13,Senior,Engineer,closed
nvidia_f423f9945cbb3e6a,Compilers,hardware_systems,compiler,2026-05-13,Senior,Engineer,closed
nvidia_f423f9945cbb3e6a,Triton Inference Server,ml_frameworks,triton,2026-05-13,Senior,Engineer,closed
nvidia_f8a164e02ad5e99f,Machine Learning,research_domains,machine learning,2026-05-13,Senior,Engineer,closed
nvidia_f8a164e02ad5e99f,Compilers,hardware_systems,compiler,2026-05-13,Senior,Engineer,closed
nvidia_f91e69e8ed9eaec3,Physical Design,silicon_design,physical design,2026-05-13,Senior,Engineer,closed
nvidia_f9fc4c4fe4927f8d,Cloud Infrastructure,cloud_infra,cloud infrastructure,2026-05-13,Senior,Architect,closed
nvidia_f9fc4c4fe4927f8d,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_f9fc4c4fe4927f8d,Site Reliability,mlops_devops,devops,2026-05-13,Senior,Architect,closed
nvidia_fa052453a0f108b9,Machine Learning,research_domains,machine learning,2026-05-13,Junior,Engineer,closed
nvidia_fa052453a0f108b9,Analog and Mixed Signal,silicon_design,circuit design,2026-05-13,Junior,Engineer,closed
nvidia_fa4e03d1c6a3f29a,Solutions Architecture,product_process,solutions architect,2026-05-13,Senior,Architect,closed
nvidia_fbbb141dd1abbf3d,Deep Learning,research_domains,deep learning,2026-05-13,Senior,Engineer,closed
nvidia_ffa4cdaa36763b47,Silicon Verification,silicon_design,verification,2026-05-13,Senior,Engineer,closed
nvidia_ffd1abb3c6835135,Networking,hardware_systems,nvlink,2026-05-13,Unspecified,Engineer,closed
nvidia_0072387dbb7811f1,CUDA,hardware_systems,cuda,2026-05-20,Senior,Engineer,closed
nvidia_00ab0147cf98b5ac,Networking,hardware_systems,network,2026-05-20,Senior,Engineer,closed
nvidia_0612d75c86475209,Networking,hardware_systems,switch,2026-05-20,Unspecified,Engineer,closed
nvidia_0ea7e951b3ebd807,Networking,hardware_systems,networking,2026-05-20,Senior,Manager,closed
nvidia_1a49463c809f4f3b,Embedded Systems,hardware_systems,firmware,2026-05-20,Unspecified,Manager,closed
nvidia_1c2387ee86d22c5b,Solutions Architecture,product_process,solutions architect,2026-05-20,Senior,Architect,closed
nvidia_22f3f7518958dc82,Performance Engineering,hardware_systems,performance,2026-05-20,Senior,Architect,closed
nvidia_239759fd1ef7beb2,Design Automation,silicon_design,eda,2026-05-20,Senior,Manager,closed
nvidia_24b9bfc1413e2aed,Graphics and Rendering,research_domains,graphics,2026-05-20,Senior,Engineer,closed
nvidia_2cb195107e3b59a1,Embedded Systems,hardware_systems,firmware,2026-05-20,Unspecified,Engineer,closed
nvidia_2eca5dd7a203e6c8,Performance Engineering,hardware_systems,performance,2026-05-20,Senior,Engineer,closed
nvidia_2fad531d121d079e,C++,languages,c++,2026-05-20,Senior,Engineer,closed
nvidia_322be724e7db8d98,Design Automation,silicon_design,eda,2026-05-20,Unspecified,Architect,closed
nvidia_35778753506011ad,Cybersecurity,mlops_devops,security,2026-05-20,Unspecified,Engineer,closed
nvidia_3664019b0cf1894d,Solutions Architecture,product_process,solutions architect,2026-05-20,Senior,Architect,closed
nvidia_3664019b0cf1894d,Networking,hardware_systems,networking,2026-05-20,Senior,Architect,closed
nvidia_37603c2cd1db6f12,Silicon Verification,silicon_design,design verification,2026-05-20,Senior,Engineer,closed
nvidia_3865eaf1535138c5,Deep Learning,research_domains,deep learning,2026-05-20,Senior,Engineer,closed
nvidia_3865eaf1535138c5,CUDA,hardware_systems,cuda,2026-05-20,Senior,Engineer,closed
nvidia_392d4c91807ef99e,Performance Engineering,hardware_systems,performance,2026-05-20,Senior,Engineer,closed
